MLBAM,First,Last,Bats,Throws,M,D,Y
500889,Alfredo,Martin,L,R,11,10,1987
500888,Miguel,Munoz,R,R,8,04,1988
591613,Jose,Mendoza,R,R,4,1,1993
500881,Cristian,Martinez,R,R,3,24,1989
500880,Luis,Marquez,R,R,6,21,1988
500883,Richard,Rodriguez,R,R,8,30,1988
500882,Nestor,Molina,R,R,1,09,1989
519330,Steve,Susdorf,L,L,03,28,1986
500884,Carlos,Rojas,L,L,12,18,1987
500887,Josmil,Pinto,R,R,3,31,1989
500886,Simon,Vasquez,R,R,6,18,1988
593448,Starling,Figueroa,R,R,10,5,1991
453352,John,Ray,R,R,09,05,1984
503146,Jason,Winkler,R,R,5,07,1984
550339,Irwin,Delgado,L,L,6,15,1989
452218,John,Hardy,R,R,9,28,1982
452219,Wes,Swackhamer,L,L,1,21,1983
406550,Jamie,Burke,R,R,9,24,1971
501908,Kiel,Roling,R,R,01,23,1987
489072,Pedro,Lopez,B,R,10,31,1986
543745,Damarii,Saunderson,L,L,11,27,1989
542415,Manuel,Rodino,R,R,03,07,1990
455930,Ryan,Cullen,L,L,1,20,1980
452211,Jonny,Kaplan,R,R,1,11,1980
452212,Damian,Ursin,R,R,11,27,1982
455933,Kenneth,Chenard,R,R,8,30,1978
452214,Jonathan,Castro,B,R,11,29,1983
452215,Luke,Montz,R,R,7,07,1983
452216,Joey,Metropoulos,R,R,10,07,1983
452217,Wesley,Whisler,L,L,4,07,1983
594795,Grant,Dayton,L,L,11,25,1987
524628,Esmelvin,Jimenez,L,L,02,05,1987
594797,Brandon,Decker,L,R,03,22,1988
594790,Jose,Cuevas,R,R,04,05,1988
594792,Brandon,Cunniff,R,R,10,07,1988
594793,Wesley,Cunningham,L,R,12,04,1987
543949,Kurt,Yacko,R,R,08,22,1987
503285,Darren,O'Day,R,R,10,22,1982
575628,Angel,Florentino,R,R,09,29,1989
519059,Scott,Moviel,R,R,05,07,1988
572671,Alan,Ahmady,R,R,12,14,1987
511448,Derek,McDaid,R,R,9,27,1983
519332,Travis,Sweet,R,R,04,17,1986
475883,Ryder,Mathias,R,R,9,28,1981
440591,Jason,Navarro,L,L,7,5,1975
572000,Michael,Ohlman,R,R,12,14,1990
460086,Alex,Gordon,L,R,2,10,1984
425897,Edgar,Huerta,L,L,10,21,1979
460081,Brandon,Durden,R,L,7,20,1984
431151,David,Wright,R,R,12,20,1982
447803,Scott,Whitrock,R,R,12,18,1980
477481,Miguel,Lopez,R,R,10,01,1981
477482,Juan,Luevano,R,R,7,09,1966
447800,Tyler,Von Schell,R,R,7,07,1979
447807,Justin,Humphries,R,R,2,24,1983
425899,Charlie,Manning,L,L,3,31,1979
477486,Luis,Macias,R,R,09,29,1980
447804,Chris,Cooper,L,L,10,31,1978
542519,Manuel,Pestana,R,R,03,09,1990
542518,Jordany,Gomez,R,R,09,01,1990
572003,Ryan,Ortiz,R,R,09,29,1987
542511,Carlos,Alcantara,R,R,02,16,1990
542510,Luis,Bryan,R,R,11,26,1990
542513,Tomas,Telis,B,R,06,18,1991
501827,Jermaine,Mitchell,L,L,11,02,1984
542515,Julio,Arias,R,R,11,16,1989
542517,Jose,Rodriguez,R,R,03,10,1990
542419,Ali,Castillo,R,R,06,19,1989
462536,Mitch,Jones,R,R,10,15,1977
497575,Jose,Rodriguez,R,R,7,28,1982
538177,Horacio,Vasquez,R,R,03,19,1986
150229,A.J.,Pierzynski,L,R,12,30,1976
456668,Joseph,Welsh,L,L,9,29,1984
150224,Chad,Moeller,R,R,2,18,1975
474970,Aaron,Senne,L,L,11,05,1987
150220,Matthew,LeCroy,R,R,12,13,1975
150221,Mike,Lincoln,R,R,4,10,1975
150222,Joe,Mays,B,R,12,10,1975
489300,Jesse,Schoendienst,R,R,7,10,1982
446494,Jake,Joseph,R,R,1,24,1978
120451,Roberto,Petagine,L,L,6,02,1971
573220,Joseph,Velleggia,R,R,07,23,1988
501967,Brandon,Holden,R,R,01,01,1988
573239,David,Wendt,R,R,01,02,1987
120107,Antonio,Osuna,R,R,4,12,1973
592307,Dustin,Fitzgerald,R,R,12,06,1989
592300,Timothy,Ferguson,R,R,10,25,1988
592303,David,Filak,R,R,11,24,1989
489203,Michael,Penn,R,R,4,21,1982
449166,Donnie,Smith,R,R,1,14,1983
449167,Derek,Tharpe,L,L,10,30,1981
449164,Rob,Semerano,R,R,7,18,1981
460663,Omar,Falcon,R,R,9,01,1982
594023,Johan,Arias,R,R,1,1,1992
449163,Jonathan,Santos,B,R,11,26,1985
449160,Jay,Rainville,R,R,10,16,1985
449161,Mark,Rogers,R,R,1,30,1986
460668,Nick,Mattioni,R,R,3,14,1979
444562,Leonardo,Unda,B,R,1,10,1987
449168,Matt,Tuiasosopo,R,R,5,10,1986
451122,Nelson,Bonilla,B,R,7,06,1987
598384,Spencer,Shelton,R,R,09,24,1987
467003,Javier,Castillo,R,R,8,29,1983
458689,Christopher,Dominguez,R,R,11,22,1986
489109,Neil,Medchill,L,R,06,25,1987
456785,Luis,Guzman,R,R,6,13,1987
543309,Kyle,Higashioka,R,R,04,20,1990
519089,Ross,Oeder,R,R,04,19,1985
519088,Oliver,Odle,R,R,07,11,1985
458681,Lance,Lynn,R,R,05,12,1987
458680,Austin,Wood,L,L,11,02,1986
458683,Kevin,Roberts,R,R,5,15,1984
429985,Chad,Gaudin,R,R,3,24,1983
429982,Evan,Rust,R,R,5,4,1978
489105,Jake,McLintock,R,R,1,26,1983
489106,Alex,McRobbie,R,R,1,16,1983
458686,Gregory,Yersich,R,R,10,07,1986
451101,Edwin,Conde,R,R,4,07,1987
451100,Salvador,Aguilar,R,R,1,09,1982
518288,James,Haley,L,R,05,25,1984
573233,Benjamin,Watkins,R,R,03,11,1987
501864,Taylor,Parker,L,L,10,02,1984
501865,Matt,Camp,L,R,5,29,1984
501866,Christopher,Cody,L,L,1,07,1984
501867,Ryan,Cisterna,R,R,06,25,1986
451109,Brett,Hayes,R,R,2,13,1984
501685,Jose,Guzman,L,L,3,23,1987
572173,Brian,Streilein,R,R,11,03,1988
501687,Luis,Marte,R,R,8,26,1986
501680,Carlos,Hernandez,R,R,6,02,1988
501681,Juan,Santana,R,R,2,12,1989
501682,Herison,Pena,R,R,3,10,1989
598342,Wilfredo,Petit,B,R,02,09,1993
520954,Joseph,Spiers,R,R,01,17,1986
489288,Eric,Santiago,R,R,7,10,1987
457434,Kevin,Estrada,B,R,10,01,1980
450515,Peter,Eberhardt,R,R,10,31,1981
520950,Angelo,Paulino,R,R,12,15,1986
520953,Ryohei,Shimabukuro,L,R,11,30,1989
520952,Chais,Fuller,R,R,08,11,1984
458077,Adam,Sorgi,L,R,12,17,1984
444876,Alcides,Escobar,R,R,12,16,1986
502472,Kody,Valverde,R,R,3,14,1983
430673,Ramon,Ramirez,R,R,8,31,1981
444872,Chris,Begg,R,R,9,12,1979
444871,James,Peterson,L,L,10,14,1983
456773,Carlos,Sanchez,R,R,7,14,1987
458532,Anthony,Garibaldi,R,R,12,19,1980
454463,Adam,Seuss,L,R,8,31,1980
458530,Erik,Davis,R,R,10,08,1986
458537,Cory,Luebke,R,L,03,04,1985
456776,Alexander,Torres,L,L,12,08,1987
458535,A. J.,Johnson,R,R,9,26,1983
459973,Mark,McCormick,R,R,10,15,1983
572174,Sam,Strickland,L,L,06,09,1987
571633,Kelly,Dugan,B,R,09,18,1990
456779,Mannyl,Olivera,R,R,12,08,1977
458538,Oliver,Marmol,R,R,07,02,1986
117276,Mark,Kotsay,L,L,12,02,1975
444859,Melquisedec,Mesa,R,R,1,31,1987
593738,Eladio,Moronta,R,R,12,16,1988
522649,Hendry,Jimenez,B,R,12,30,1989
405395,Albert,Pujols,R,R,1,16,1980
545989,Ryan,Searle,R,R,06,22,1989
519338,Ryan,Tatusko,R,R,03,27,1985
458536,Corey,Kemp,R,R,02,24,1986
595323,Jeremiah,Meiners,L,L,08,16,1988
452665,Shawn,Bowman,R,R,12,09,1984
578661,Juan,Santana,R,R,7,2,1993
460612,Cody,Clark,R,R,9,14,1981
459974,Jonathan,Meloan,R,R,7,11,1984
503935,Michael,Hauff,R,R,3,07,1984
452664,Bladimil,Hernandez,R,R,2,04,1984
150142,Ryan,Rupe,R,R,3,31,1975
541618,Jesus,Montero,R,R,06,21,1991
452667,Tyler,Pelland,R,L,10,09,1983
593733,Jose,Javier,R,R,9,16,1992
436724,Gary,Burnham,L,L,10,13,1974
114928,Jeremi,Gonzalez,R,R,1,08,1975
593732,Melvin,Aquino,R,R,7,14,1992
572730,Harold,Brantley,L,R,05,19,1988
489019,Shane,Keough,B,R,09,11,1986
541615,Deimer,Bier,R,R,01,06,1991
595024,Kevin,Walter,R,R,05,01,1992
523428,Justin,Segal,R,R,06,14,1984
501604,Luis,Diaz,R,R,9,26,1988
541614,Ruben,Alvarado,L,L,07,19,1991
571710,Mychal,Givens,B,R,5,13,1990
452663,Smelin,Perez,B,R,8,26,1985
572773,Jeffrey,Cinadr,R,R,08,08,1987
593737,Sandy,Brito,R,R,6,9,1993
572254,Tim,Wheeler,L,R,01,21,1988
452662,Victor,Igsema,R,R,11,16,1985
463063,Natividad,Dilone,R,R,9,08,1982
459332,Brian,Stitt,R,R,8,26,1982
459333,William,Lamura,R,R,1,1,1981
457794,Josue,Peley,R,R,12,24,1987
457795,Reid,Hamblet,R,R,9,11,1983
457792,Kyle,Walker,L,L,06,09,1987
593735,Rafael,Polo,R,R,4,2,1993
457790,Ricardo,Cruz,R,R,8,11,1983
457791,Clayton,McMillan,L,L,09,19,1986
458534,Derek,Hankins,R,R,7,01,1983
593734,Guillermo,Matos,R,R,10,26,1991
591716,Adrian,Rodriguez,R,R,4,29,1992
504215,Scott,Gummo,R,R,9,22,1982
457799,Carlos,Hereaud,R,R,02,20,1986
597791,Stephen,Huff,L,L,04,05,1988
462956,Felipe,Paulino,R,R,10,05,1983
597793,Joel,Ernst,R,R,01,10,1987
592469,Matthew,Kirkland,R,R,03,13,1991
462953,Julio,Reyes,L,L,11,21,1979
452668,Elijah,Dukes,B,R,6,26,1984
456546,Matthew,Goyen,R,R,1,19,1983
477517,Omar,Nieblas,L,L,10,10,1977
576968,Jose,Pena,R,R,03,22,1991
593366,Addelin,Ceballo,R,R,6,29,1991
114924,Alex,Gonzalez,R,R,4,08,1973
572778,Mitchell,Clegg,R,L,12,22,1986
594697,Kelvin,Rodriguez,R,R,11,6,1991
593440,Janser,Severino,R,R,9,16,1991
572779,Royce,Consigli,L,R,07,07,1991
596551,Albertin,Chavez,R,R,01,21,1992
457420,Brandon,Wood,R,R,3,02,1985
518755,Matthew,Hague,R,R,08,20,1985
488761,Anthony,Capra,L,L,04,03,1987
518757,Alexander,Hale,R,R,02,09,1986
488767,Dexter,Carter,R,R,02,05,1987
457425,Evan,Meek,R,R,5,12,1983
518752,Kyle,Gunderson,R,R,01,31,1985
488764,Andrew,Carter,R,R,3,9,1983
457428,James,McDonald,L,R,10,19,1984
457429,Boone,Logan,R,L,8,13,1984
488769,Ismael,Casillas,R,R,12,08,1982
488768,Andrew,Cashner,R,R,09,11,1986
495647,Luis,Daniel,,,,,
456826,Shawn,Scobee,R,R,10,11,1984
501846,Logan,Parker,L,L,7,18,1984
444858,Vincent,Cordova,R,R,4,16,1982
543117,Chris,Dove,R,R,04,08,1986
444347,Scott,Autrey,R,R,1,26,1981
406913,Victor,Zambrano,R,R,8,06,1975
571686,Jonathan,Garcia,R,R,11,11,1991
455159,Josh,Burrus,R,R,8,20,1983
491358,Brandon,Pello,R,R,7,08,1983
491359,Avi,Rasowsky,L,L,5,17,1983
591713,Nick,Benedetto,R,R,02,27,1993
444443,Jonathan,Ash,L,R,9,11,1982
571983,Philip,Negus,R,R,11,10,1987
463477,Omar,Rogers,R,R,8,12,1982
477387,Juan,Beltran,R,R,,,
546540,Diego,Ledezma,R,R,08,14,1990
519076,Jimmy,Nelson,R,R,06,05,1989
455155,Brett,Rudrude,R,R,1,23,1979
538175,Francisco,Lopez,R,R,07,09,1986
467008,Pedro,Strop,R,R,6,13,1985
554240,Manolo,Reyes,R,R,11,14,1989
554241,Andy,Otero,L,L,06,03,1992
542588,Joel,Estrella,R,R,01,20,1990
466411,Osiris,Perez,R,R,04,19,1982
501969,Jason,Taylor,R,R,1,14,1988
591712,Oscar,Hernandez,R,R,7,9,1993
543064,Matthew,Crawford,B,R,05,09,1986
470469,Rey,Pascual,R,R,4,01,1987
470468,Walter,Correa,R,R,7,17,1986
470466,Jonathan,Mota,R,R,6,01,1987
477386,Fernando,Barreras,R,R,03,08,1982
454983,Manuel,Arambarris,R,R,8,25,1985
519077,Travis,Nevakshonoff,R,R,07,22,1989
466413,Ramon,Sanchez,R,R,11,03,1983
442059,Tim,Kester,R,R,12,01,1971
469146,Jean,Garcia,B,R,11,22,1986
446654,Jose,Rodriguez,R,R,1,15,1982
593532,Anthony,Astacio,R,R,9,10,1991
433657,Dave,Bush,R,R,11,09,1979
444348,Drew,Meyer,L,R,8,29,1981
501968,Taylor,Lewis,R,R,06,02,1988
458736,Greibal,Cuevas,R,R,11,08,1983
542758,Carlos,Best,R,R,01,13,1991
421983,Jason,Pearson,L,L,12,29,1975
521149,Ricardo,Penalba,R,R,01,06,1989
521148,Jose,Sanchez,R,R,10,24,1989
554249,Luis,Mata,R,R,04,27,1991
122368,Dan,Smith,R,R,9,15,1975
132360,Damon,Hollins,R,L,6,12,1974
455394,Jose,Torres,B,R,8,21,1988
518756,Rick,Hague,R,R,09,18,1988
477514,Jose,Navarro,R,R,,,
449089,Adam,Miller,R,R,11,26,1984
530644,Victor,Jacome,L,L,01,23,1983
529792,Chris,Fox,L,L,03,21,1986
593341,Carlos,Diaz,R,R,9,20,1991
454981,Javier,Perdomo,R,R,1,1,1950
593827,Jean Carlos,Valdez,R,R,3,14,1993
435320,Bob,Zimmermann,R,R,11,17,1981
501911,Duane,Privett,L,L,4,22,1986
450779,Cooper,Osteen,B,R,11,10,1982
598014,Raymond,Copenhaver,R,R,11,22,1987
464276,Heber,Gomez,R,R,11,03,1977
465055,Antonio,Westfield,R,R,10,10,1984
542746,Lorenzo,Piron,R,R,08,25,1990
542747,Joaquin,Martinez,R,R,06,01,1990
542740,Junior,Cruz,R,R,04,05,1990
593595,Gregory,Pena,B,R,12,16,1991
542742,Edward,Santos,R,R,10,22,1989
598018,George,Ibabel,R,R,09,09,1989
593346,Luis,Utria,L,L,9,9,1992
499818,Gabriel,Herrera,,,5,08,1986
575308,Nolan,Moody,L,R,09,23,1985
451128,Baltazar,Valdez,R,R,1,07,1983
455102,Jesse,Hoover,R,R,01,08,1982
501843,Tyson,Corley,R,R,1,26,1986
468530,Yunior,Rodriguez,R,R,10,01,1986
502978,Derrick,Jones,R,R,4,01,1980
446651,Miguel A.,Martinez,L,L,10,22,1982
489062,Carl,Lipsey,R,R,6,5,1983
453419,Curt,Bradley,B,R,06,29,1985
451486,Randy,Frye,R,R,9,11,1983
451487,Jose,Sanchez,R,R,10,11,1981
465052,Giornale,Sena,R,R,5,28,1986
451482,Armando,Galarraga,R,R,1,15,1982
469133,Benjamin,Winslow,R,R,10,16,1979
456170,Yormi,Yan,B,R,5,27,1986
543806,Michael,Spina,R,R,12,17,1986
489060,Dustin,Lidyard,R,R,9,29,1985
469137,Gabriel,Ortiz,R,R,11,07,1985
453414,Andrew,Groves,R,R,10,06,1984
469135,Robinson,Fabian,R,R,2,10,1986
453416,Jonah,Nickerson,R,R,3,09,1985
457882,Josh,Shortslef,R,L,2,01,1982
457883,Kurt,Shafer,R,R,12,4,1981
575309,Jose,Dicent,R,R,10,01,1990
457881,Clinton,Chauncey,R,R,1,01,1981
502568,Cameron,Bayne,R,R,02,14,1988
502565,Hayden,Parrott,R,R,4,11,1988
502566,Ricky,Sparks,R,R,10,10,1984
502567,Eric,Thompson,R,R,04,04,1988
488686,Aaron,Bates,R,R,3,10,1984
502563,Joe,Jones,R,R,11,16,1982
450681,Brandon,McDougall,R,R,2,07,1984
499810,Henry,Henry,R,R,5,29,1987
450685,Thomas,Brewer,R,R,08,30,1984
453562,Jake,Arrieta,R,R,03,06,1986
506086,Toyoji,Matsumura,R,R,06,05,1981
450689,Robert,Goedert,R,R,5,25,1985
440785,Jason,Brown,R,R,5,22,1974
449757,Andres,Pagan,R,R,3,18,1981
456143,Quincy,Martina,B,R,2,14,1987
503743,Pedro,Noboa,R,R,8,10,1986
503742,Alexis,Fumero,R,R,7,09,1985
468539,Edgar,Garcia,R,R,9,20,1987
592169,Austin,Brice,R,R,06,19,1992
446229,Wayne,Foltin,R,R,12,11,1982
476944,Eddie,Rush,R,R,01,04,1987
517374,Ramon,Castillo,R,R,09,06,1988
111692,Dave,Burba,R,R,7,7,1966
593599,Eyerys,Guerrero,R,R,10,14,1992
446220,Joseph,Burke,L,R,12,16,1983
465685,Juan,Camilo,R,R,04,22,1983
446222,Chance,Corgan,R,R,04,25,1986
503367,Bill,Kirk,R,R,7,16,1983
446224,Christopher,Denove,R,R,12,09,1982
446225,Edward,Easley,R,R,12,21,1985
571478,Kyle,Bellamy,R,R,10,25,1987
446227,Keaton,Everitt,R,R,2,04,1983
119064,Damian,Miller,R,R,10,13,1969
123010,Mac,Suzuki,R,R,5,31,1975
436388,Greg,Jacobs,L,L,10,09,1976
474777,Yudelmis,Hernandez,R,R,05,18,1987
459403,Jon,Coutlangus,L,L,10,21,1980
458659,Jonathan,Devries,R,R,8,22,1982
469813,Jose,Correa,R,R,9,20,1981
206463,Joe,Winkelsas,R,R,9,14,1973
407899,Luis,Ugueto,B,R,2,15,1979
121690,Julio,Santana,R,R,1,20,1973
407890,Colby,Lewis,R,R,8,02,1979
407891,Kevin,Mench,R,R,1,07,1978
407892,Andy,Pratt,L,L,8,27,1979
407893,Mark,Teixeira,B,R,4,11,1980
571479,Andrew,Bellatti,R,R,08,05,1991
407896,Billy,Traber,L,L,9,18,1979
407897,Earl,Snyder,R,R,5,06,1976
570806,Miguel,Guzman,R,R,07,18,1990
570807,Luis,Perez,R,R,07,24,1991
570804,Harlington,Beltre,R,R,01,21,1991
570805,Oscar,Taveras,L,L,06,19,1992
570802,Bienvenido,Licien,R,R,03,21,1991
117044,Brooks,Kieschnick,L,R,6,6,1972
570800,Julian,Morillo,B,R,12,10,1991
570801,Erick,Canela,R,R,10,02,1990
571408,Alfredo,Soto,R,R,10,23,1991
460696,Nickolas,Lemon,R,R,10,4,1981
461797,Philip,Wilson,R,R,4,1,1981
466908,Gabriel,Benitez,R,R,3,01,1983
459409,Beau,Vaughan,B,R,6,04,1981
593799,Oliver,Zapata,B,R,9,3,1992
593798,Ruben,Sanchez,L,L,8,20,1991
465072,Derek,Tillman,R,R,7,12,1980
532722,Gregorio,Robles,B,R,03,04,1991
435561,Brian,Snyder,R,R,3,17,1982
519169,Rob,Rasmussen,R,L,04,02,1989
435562,Richie,Robnett,L,L,9,17,1983
543835,Shan,Sullivan,R,R,05,07,1986
593790,Jhonatan,Diaz,R,R,6,5,1993
519166,Neil,Ramirez,R,R,05,25,1989
593792,Carlos,Pena,R,R,9,28,1992
593795,Yonki,Hernandez,B,R,10,5,1990
519161,Nicholas,Purdy,R,R,10,02,1989
593797,Erickson,Salaya,R,R,5,9,1992
519163,John,Quine,R,R,10,08,1983
593668,Marcos,Gonzalez,R,R,10,22,1992
543181,Bryan,Frew,R,L,03,10,1986
502309,Andrew,Clark,L,L,08,12,1987
543180,Matthew,Frevert,R,R,11,16,1986
475416,Justin,Masterson,R,R,3,22,1985
492731,Ricardo,Aybar,R,R,8,07,1986
502754,Charles,Hargis,R,R,11,10,1983
425407,Stephen,Smitherman,R,R,9,01,1978
425406,Josh,Hall,R,R,12,16,1980
504312,Ryan,Williams,L,L,9,21,1982
276521,Humberto,Cota,R,R,2,07,1979
276526,Kevin,Walker,L,L,9,20,1976
277416,Adrian,Burnside,R,L,3,15,1977
543185,Adam,Frost,R,R,10,13,1986
276528,Ryan,Jensen,R,R,9,17,1975
132788,Kevin,Millar,R,R,9,24,1971
451499,Shea,Douglas,L,L,2,3,1981
150034,Doug,Creek,L,L,3,1,1969
453530,Vince,Berry,R,R,9,1,1983
150411,Brian,Schneider,L,R,11,26,1976
150141,Alan,Newman,L,L,10,02,1969
150416,Danny,Ardoin,R,R,7,08,1974
150415,Brad,Wilkerson,L,L,6,01,1977
448205,Omar,Segovia,L,L,5,28,1983
502453,Ryan,Groth,L,L,07,23,1986
543186,Casey,Fry,L,R,11,09,1989
150149,Nick,Bierbrodt,L,L,5,16,1978
150148,Rod,Barajas,R,R,9,05,1975
436913,Yurendell,de Caster,R,R,9,26,1979
349193,Will,Ohman,L,L,8,13,1977
593393,Emmanuel,Daniel,R,R,12,25,1991
488683,Scott,Barnes,L,L,09,05,1987
543188,James,Fuller,L,L,06,01,1987
448200,Chris,Sampson,R,R,5,23,1978
595794,Juan,Damaso,L,L,01,22,1991
538189,Hector,Olivas,R,R,05,02,1989
448753,Justin,Berg,R,R,6,07,1984
591718,Jose,Paez,B,R,8,11,1993
477544,Nestor,Renovato,R,R,08,10,1980
455009,Jonathan,Broxton,R,R,6,16,1984
477546,Alejandro,Rios,R,R,07,28,1979
477541,Enrique,Quintanilla,R,R,10,16,1976
458655,Alfredo,Polanco,R,R,3,16,1982
595409,Derrick,Shaw,R,R,12,13,1988
446135,Barret,Browning,L,L,12,28,1984
477549,Marco,Rivera,L,R,12,24,1983
477548,Francisco,Rivera,R,R,10,04,1979
519107,Andrew,Parrino,B,R,10,31,1985
425663,Derek,Thompson,L,L,1,8,1981
425662,Matt,Roney,R,R,1,10,1980
425661,Ronny,Paulino,R,R,4,21,1981
495559,Noe,Becerra,L,R,09,22,1986
425667,Josh,Pressley,L,R,4,02,1980
578268,Tae-Hyeok,Nam,R,R,03,13,1991
425665,Matt,White,R,L,8,19,1977
277414,Chris,Gissell,R,R,1,4,1978
541582,Jorge,Guzman,R,R,08,14,1991
489245,Billy,Richardson,R,R,7,23,1982
448626,Brady,Endl,R,L,4,14,1982
448627,Samuel,Herbert,R,R,10,12,1981
448624,Jonathan,Castillo,R,R,12,27,1983
489716,John,Skorupski,R,R,7,13,1983
448622,Daniel,Batz,R,R,03,19,1982
448151,Kody,Kirkland,R,R,6,09,1983
489377,Kevin,Tomasiewicz,L,L,9,17,1983
489375,Christopher,Todd,B,R,9,20,1982
489373,Mace,Thurman,L,L,04,05,1987
448159,Manny,Parra,L,L,10,30,1982
448629,Michael,Hyle,R,R,2,20,1982
444935,Nick,Hagadone,L,L,01,01,1986
440361,Norris,Hopper,R,R,3,24,1979
464418,Danni,Delgado,R,R,2,04,1987
277417,Josh,Beckett,R,R,5,15,1980
489713,Justin,Abbott,R,R,9,4,1981
430571,John,Gall,R,R,4,02,1978
502572,Christopher,Wilson,R,R,11,27,1986
519184,Ben,Revere,L,R,05,03,1988
464411,Ciro,Rocero,R,R,7,25,1986
448759,Graig,Badger,R,R,2,11,1981
464417,Daniel,Perez,R,R,01,16,1982
464416,Yohan,Pino,R,R,12,26,1985
464415,Richard,Martinez,R,R,6,19,1987
464414,Alex,Castillo,R,R,11,29,1985
565804,Rory,Rhodes,R,R,07,28,1991
457727,Cameron,Maybin,R,R,4,04,1987
595407,Stephen,Shackleford,R,R,05,05,1989
518568,Christian,Colon,R,R,05,14,1989
442738,Joey,Hammond,R,R,10,27,1977
457726,Kyle,Russell,L,L,06,27,1986
518563,Matthew,Cline,R,R,10,18,1985
518562,Peter,Clifford,L,R,12,20,1983
477380,Luis,Arredondo,L,L,,,
518560,Paul,Clemens,R,R,02,14,1988
446658,Bryan,Treanor,R,R,2,11,1980
461809,Michael,Gaffney,R,R,11,11,1981
518565,Stephen,Clyne,B,R,09,22,1984
573120,David,Rivera,L,R,03,20,1991
573121,Nathaniel,Roberts,R,L,02,25,1989
430579,Elizardo,Ramirez,R,R,1,28,1983
445150,Mark,Sopko,R,R,12,16,1981
573125,Greg,Rohan,R,R,05,11,1986
573127,Zachary,Rosscup,R,L,06,09,1988
446115,Aaron,Bulkley,R,R,5,06,1983
453534,Derrick,Arnold,B,R,8,03,1983
457722,Petey,Paramore,B,R,10,30,1986
595406,Nicholas,Serino,R,L,10,25,1988
122620,Russ,Springer,R,R,11,07,1968
324892,T. J.,Tucker,R,R,8,20,1978
571928,Brandon,May,R,R,01,07,1988
477606,Manuel,Velez,R,R,,,
502439,Kyeong,Kang,L,L,02,06,1988
400104,Tyler,Walker,R,R,5,15,1976
502558,Mark,Shorey,L,L,8,13,1984
453355,Eric,Schaler,R,R,3,05,1984
592112,Michael,Antonio,R,R,10,26,1991
524308,Francisco,Soriano,B,R,06,16,1987
477154,Rolando,Petit,B,R,04,27,1990
488979,Adam,Howard,R,R,10,03,1985
124748,Gregg,Zaun,B,R,4,14,1971
488977,Ben,Hornbeck,R,L,07,22,1987
488974,Kyle,Holden,R,R,12,13,1983
488972,Scott,Hode,R,R,3,11,1983
488973,Joe,Holden,L,R,4,10,1984
595405,Marshall,Schuler,R,R,01,19,1988
488971,Matthew,Hirsh,R,R,8,29,1984
467004,Jonathan,Figueroa,L,L,9,15,1983
472561,Angel,Reyes,L,L,8,01,1987
518923,Jason,Lavorgna,R,R,03,04,1986
593392,Luis,Caballero,R,R,07,08,1992
448234,Paul,Fagan,L,L,4,13,1985
467009,Ramon,Rodriguez,R,R,9,03,1984
534825,David,Torcise,L,L,08,22,1985
506872,Riaan,Spanjer-Furstenburg,R,R,02,08,1988
499522,Bartolo,Nicolas,L,L,8,25,1984
506871,Michael,Obradovich,R,R,09,26,1985
457729,Ryan,Mullins,L,L,11,13,1983
506874,Robbie,Shields,R,R,12,07,1987
592560,Brett,Mitchell,R,R,12,10,1988
457728,Roger,Evenson,R,R,8,18,1983
466474,Santos,Mathiw,,,3,22,1986
572260,Brandon,Wikoff,L,R,04,05,1988
597131,Wilmer,Oberto,L,L,11,02,1992
464387,Angel,Rosario,R,R,4,30,1986
571472,Matthew,Bashore,L,L,04,06,1988
544020,Tommy,Mejia,R,R,07,02,1986
471144,Francisco,Lizarraga,B,R,10,01,1985
122195,Brian,Shouse,L,L,9,26,1968
503737,Michael,Trapani,R,R,1,05,1983
501473,Israel,Diaz,B,R,12,23,1986
518686,Ateo,Folli,B,R,07,17,1985
501471,Yeider,Chirinos,R,R,2,09,1989
501470,Kelvin,Castro,R,R,12,14,1987
501477,Virgilio,Hernandez,R,R,10,17,1983
446239,Randall,Linebaugh,R,R,10,02,1985
572987,Ryan,Lee,R,R,02,11,1986
572986,Tyler,Lavigne,R,R,07,30,1988
572989,Steven,Liddle,L,L,11,24,1987
466416,Joanniel,Montero,R,R,2,02,1986
592162,Cole,Brand,R,R,05,19,1992
501478,Jorge,Arrioja,R,R,1,25,1989
446021,Peeter,Ramos,R,R,3,18,1982
501894,Andrew,Saylor,R,R,1,09,1984
450304,Wade,Townsend,R,R,2,22,1983
450305,Aaron,Trolia,R,R,5,10,1981
450306,Jason,Vargas,L,L,2,02,1983
450307,Matt,Varner,R,R,1,16,1982
450300,Drew,Sutton,B,R,6,30,1983
450302,Glenn,Swanson,L,L,5,15,1983
111684,Jim,Bullinger,R,R,8,21,1965
467140,Rogers,Figueroa,R,R,10,19,1987
467141,Edinho,Meier,R,R,2,07,1988
467142,Levi,Carolus,R,R,9,22,1987
572267,Brad,Wilson,R,R,05,26,1987
450308,Jered,Weaver,R,R,10,04,1982
467145,Yosanddy,Garcia,R,R,10,20,1987
505330,Travis,Westerfeld,R,R,12,17,1983
467147,Juan,Franco,R,R,8,08,1986
595342,Jeff,Nadeau,L,L,07,30,1989
542429,Victor,Beriguete,R,R,11,06,1988
543841,Michael,Swinson,L,R,09,24,1989
471187,Manuel,Olivares,R,R,5,22,1986
518991,Darin,Mastroianni,R,R,08,26,1985
